"Date(UTC)","Value"
"6/8/2021 2:53:00 AM","154959"
"6/8/2021 2:54:00 AM","155433"
"6/8/2021 2:55:00 AM","155082"
"6/8/2021 2:56:00 AM","155549"
"6/8/2021 2:57:00 AM","155651"
"6/8/2021 2:58:00 AM","155677"
"6/8/2021 2:59:00 AM","155677"
"6/8/2021 3:00:00 AM","155713"
"6/8/2021 3:01:00 AM","156289"
"6/8/2021 3:02:00 AM","156479"
"6/8/2021 3:03:00 AM","156533"
"6/8/2021 3:04:00 AM","156625"
"6/8/2021 3:05:00 AM","157258"
"6/8/2021 3:06:00 AM","157463"
"6/8/2021 3:07:00 AM","157560"
"6/8/2021 3:08:00 AM","157867"
"6/8/2021 3:09:00 AM","157523"
"6/8/2021 3:10:00 AM","158007"
"6/8/2021 3:11:00 AM","157997"
"6/8/2021 3:12:00 AM","157846"
"6/8/2021 3:13:00 AM","156654"
"6/8/2021 3:14:00 AM","156630"
"6/8/2021 3:15:00 AM","156713"
"6/8/2021 3:16:00 AM","155895"
"6/8/2021 3:17:00 AM","156141"
"6/8/2021 3:18:00 AM","156524"
"6/8/2021 3:19:00 AM","156153"
"6/8/2021 3:20:00 AM","156431"
"6/8/2021 3:21:00 AM","156541"
"6/8/2021 3:22:00 AM","156799"
"6/8/2021 3:23:00 AM","156621"
"6/8/2021 3:24:00 AM","157135"
"6/8/2021 3:25:00 AM","156837"
"6/8/2021 3:26:00 AM","157223"
"6/8/2021 3:27:00 AM","157485"
"6/8/2021 3:28:00 AM","157689"
"6/8/2021 3:29:00 AM","158079"
"6/8/2021 3:30:00 AM","158336"
"6/8/2021 3:31:00 AM","158558"
"6/8/2021 3:32:00 AM","158061"
"6/8/2021 3:33:00 AM","157517"
"6/8/2021 3:34:00 AM","157361"
"6/8/2021 3:35:00 AM","157108"
"6/8/2021 3:36:00 AM","156726"
"6/8/2021 3:37:00 AM","157261"
"6/8/2021 3:38:00 AM","157882"
"6/8/2021 3:39:00 AM","157865"
"6/8/2021 3:40:00 AM","158211"
"6/8/2021 3:41:00 AM","158040"
"6/8/2021 3:42:00 AM","158378"
"6/8/2021 3:43:00 AM","158150"
"6/8/2021 3:44:00 AM","158450"
"6/8/2021 3:45:00 AM","158377"
"6/8/2021 3:46:00 AM","158876"
"6/8/2021 3:47:00 AM","158609"
"6/8/2021 3:48:00 AM","158402"
"6/8/2021 3:49:00 AM","158382"
"6/8/2021 3:50:00 AM","158540"
"6/8/2021 3:51:00 AM","158734"
"6/8/2021 3:52:00 AM","158672"
"6/8/2021 3:53:00 AM","158879"
"6/8/2021 3:54:00 AM","158922"
"6/8/2021 3:55:00 AM","159079"
"6/8/2021 3:56:00 AM","159109"
"6/8/2021 3:57:00 AM","159055"
"6/8/2021 3:58:00 AM","159039"
"6/8/2021 3:59:00 AM","158525"
"6/8/2021 4:00:00 AM","159367"
"6/8/2021 4:01:00 AM","159692"
"6/8/2021 4:02:00 AM","159191"
"6/8/2021 4:03:00 AM","157872"
"6/8/2021 4:04:00 AM","158005"
"6/8/2021 4:05:00 AM","157494"
"6/8/2021 4:06:00 AM","157612"
"6/8/2021 4:07:00 AM","157185"
"6/8/2021 4:08:00 AM","157146"
"6/8/2021 4:09:00 AM","156857"
"6/8/2021 4:10:00 AM","157260"
"6/8/2021 4:11:00 AM","157927"
"6/8/2021 4:12:00 AM","158103"
"6/8/2021 4:13:00 AM","157755"
"6/8/2021 4:14:00 AM","158219"
"6/8/2021 4:15:00 AM","158197"
"6/8/2021 4:16:00 AM","157789"
"6/8/2021 4:17:00 AM","158380"
"6/8/2021 4:18:00 AM","158808"
"6/8/2021 4:19:00 AM","158805"
"6/8/2021 4:20:00 AM","159338"
"6/8/2021 4:21:00 AM","158769"
"6/8/2021 4:22:00 AM","158867"
"6/8/2021 4:23:00 AM","158634"
"6/8/2021 4:24:00 AM","158258"
"6/8/2021 4:25:00 AM","158152"
"6/8/2021 4:26:00 AM","158569"
"6/8/2021 4:27:00 AM","158151"
"6/8/2021 4:28:00 AM","157954"
"6/8/2021 4:29:00 AM","158209"
"6/8/2021 4:30:00 AM","158630"
"6/8/2021 4:31:00 AM","158546"
"6/8/2021 4:32:00 AM","158922"
"6/8/2021 4:33:00 AM","158752"
"6/8/2021 4:34:00 AM","158817"
"6/8/2021 4:35:00 AM","158160"
"6/8/2021 4:36:00 AM","158176"
"6/8/2021 4:37:00 AM","158606"
"6/8/2021 4:38:00 AM","156709"
"6/8/2021 4:39:00 AM","157328"
"6/8/2021 4:40:00 AM","156644"
"6/8/2021 4:41:00 AM","156751"
"6/8/2021 4:42:00 AM","156778"
"6/8/2021 4:43:00 AM","157160"
"6/8/2021 4:44:00 AM","157345"
"6/8/2021 4:45:00 AM","157203"
"6/8/2021 4:46:00 AM","157468"
"6/8/2021 4:47:00 AM","156913"
"6/8/2021 4:48:00 AM","156861"
"6/8/2021 4:49:00 AM","157103"
"6/8/2021 4:50:00 AM","157123"
"6/8/2021 4:51:00 AM","157226"
"6/8/2021 4:52:00 AM","157436"
"6/8/2021 4:53:00 AM","157524"
"6/8/2021 4:54:00 AM","157531"
"6/8/2021 4:55:00 AM","157742"
"6/8/2021 4:56:00 AM","158378"
"6/8/2021 4:57:00 AM","158368"
"6/8/2021 4:58:00 AM","158268"
"6/8/2021 4:59:00 AM","158385"
"6/8/2021 5:00:00 AM","158104"
"6/8/2021 5:01:00 AM","158180"
"6/8/2021 5:02:00 AM","158097"
"6/8/2021 5:03:00 AM","157895"
"6/8/2021 5:04:00 AM","158344"
"6/8/2021 5:05:00 AM","158002"
"6/8/2021 5:06:00 AM","157834"
"6/8/2021 5:07:00 AM","157932"
"6/8/2021 5:08:00 AM","158012"
"6/8/2021 5:09:00 AM","158606"
"6/8/2021 5:10:00 AM","158120"
"6/8/2021 5:11:00 AM","157938"
"6/8/2021 5:12:00 AM","158032"
"6/8/2021 5:13:00 AM","157991"
"6/8/2021 5:14:00 AM","157601"
"6/8/2021 5:15:00 AM","157586"
"6/8/2021 5:16:00 AM","157239"
"6/8/2021 5:17:00 AM","157367"
"6/8/2021 5:18:00 AM","157231"
"6/8/2021 5:19:00 AM","157304"
"6/8/2021 5:20:00 AM","157293"
"6/8/2021 5:21:00 AM","157305"
"6/8/2021 5:22:00 AM","157466"
"6/8/2021 5:23:00 AM","157302"
"6/8/2021 5:24:00 AM","157709"
"6/8/2021 5:25:00 AM","157428"
"6/8/2021 5:26:00 AM","157740"
"6/8/2021 5:27:00 AM","157988"
"6/8/2021 5:28:00 AM","158295"
"6/8/2021 5:29:00 AM","158727"
"6/8/2021 5:30:00 AM","158622"
"6/8/2021 5:31:00 AM","158712"
"6/8/2021 5:32:00 AM","158562"
"6/8/2021 5:33:00 AM","158596"
"6/8/2021 5:34:00 AM","158321"
"6/8/2021 5:35:00 AM","158771"
"6/8/2021 5:36:00 AM","159153"
"6/8/2021 5:37:00 AM","158347"
"6/8/2021 5:38:00 AM","158292"
"6/8/2021 5:39:00 AM","158408"
"6/8/2021 5:40:00 AM","158306"
"6/8/2021 5:41:00 AM","158184"
"6/8/2021 5:42:00 AM","158264"
"6/8/2021 5:43:00 AM","158698"
"6/8/2021 5:44:00 AM","158346"
"6/8/2021 5:45:00 AM","158490"
"6/8/2021 5:46:00 AM","158659"
"6/8/2021 5:47:00 AM","158607"
"6/8/2021 5:48:00 AM","158386"
"6/8/2021 5:49:00 AM","158363"
"6/8/2021 5:50:00 AM","158469"
"6/8/2021 5:51:00 AM","158080"
"6/8/2021 5:52:00 AM","158545"
"6/8/2021 5:53:00 AM","158625"
"6/8/2021 5:54:00 AM","158492"
"6/8/2021 5:55:00 AM","158665"
"6/8/2021 5:56:00 AM","158784"
"6/8/2021 5:57:00 AM","159077"
"6/8/2021 5:58:00 AM","159020"
"6/8/2021 5:59:00 AM","159134"
"6/8/2021 6:00:00 AM","159295"
"6/8/2021 6:01:00 AM","159674"
"6/8/2021 6:02:00 AM","159330"
"6/8/2021 6:03:00 AM","159873"
"6/8/2021 6:04:00 AM","159457"
"6/8/2021 6:05:00 AM","159399"
"6/8/2021 6:06:00 AM","159808"
"6/8/2021 6:07:00 AM","159482"
"6/8/2021 6:08:00 AM","159380"
"6/8/2021 6:09:00 AM","159360"
"6/8/2021 6:10:00 AM","159465"
"6/8/2021 6:11:00 AM","159799"
"6/8/2021 6:12:00 AM","159437"
"6/8/2021 6:13:00 AM","159251"
"6/8/2021 6:14:00 AM","159475"
"6/8/2021 6:15:00 AM","159656"
"6/8/2021 6:16:00 AM","159324"
"6/8/2021 6:17:00 AM","158871"
"6/8/2021 6:18:00 AM","158869"
"6/8/2021 6:19:00 AM","158742"
"6/8/2021 6:20:00 AM","158553"
"6/8/2021 6:21:00 AM","158579"
"6/8/2021 6:22:00 AM","158287"
"6/8/2021 6:23:00 AM","158962"
"6/8/2021 6:24:00 AM","159103"
"6/8/2021 6:25:00 AM","159337"
"6/8/2021 6:26:00 AM","158906"
"6/8/2021 6:27:00 AM","159034"
"6/8/2021 6:28:00 AM","159418"
"6/8/2021 6:29:00 AM","159384"
"6/8/2021 6:30:00 AM","159346"
"6/8/2021 6:31:00 AM","159362"
"6/8/2021 6:32:00 AM","159275"
"6/8/2021 6:33:00 AM","159639"
"6/8/2021 6:34:00 AM","159297"
"6/8/2021 6:35:00 AM","159586"
"6/8/2021 6:36:00 AM","159288"
"6/8/2021 6:37:00 AM","159182"
"6/8/2021 6:38:00 AM","152507"
"6/8/2021 6:39:00 AM","149096"
"6/8/2021 6:40:00 AM","149381"
"6/8/2021 6:41:00 AM","149525"
"6/8/2021 6:42:00 AM","149226"
"6/8/2021 6:43:00 AM","149493"
"6/8/2021 6:44:00 AM","149487"
"6/8/2021 6:45:00 AM","149577"
"6/8/2021 6:46:00 AM","148447"
"6/8/2021 6:47:00 AM","148457"
"6/8/2021 6:48:00 AM","148507"
"6/8/2021 6:49:00 AM","148892"
"6/8/2021 6:50:00 AM","148783"
"6/8/2021 6:51:00 AM","149460"
"6/8/2021 6:52:00 AM","149586"
"6/8/2021 6:53:00 AM","149565"
"6/8/2021 6:54:00 AM","149633"
"6/8/2021 6:55:00 AM","149344"
"6/8/2021 6:56:00 AM","149583"
"6/8/2021 6:57:00 AM","149399"
"6/8/2021 6:58:00 AM","149487"
"6/8/2021 6:59:00 AM","149616"
"6/8/2021 7:00:00 AM","149634"
"6/8/2021 7:01:00 AM","149801"
"6/8/2021 7:02:00 AM","149914"
"6/8/2021 7:03:00 AM","149755"
"6/8/2021 7:04:00 AM","149694"
"6/8/2021 7:05:00 AM","149622"
"6/8/2021 7:06:00 AM","149793"
"6/8/2021 7:07:00 AM","150120"
"6/8/2021 7:08:00 AM","150773"
"6/8/2021 7:09:00 AM","150561"
"6/8/2021 7:10:00 AM","150878"
"6/8/2021 7:11:00 AM","150424"
"6/8/2021 7:12:00 AM","150873"
"6/8/2021 7:13:00 AM","150806"
"6/8/2021 7:14:00 AM","150705"
"6/8/2021 7:15:00 AM","151291"
"6/8/2021 7:16:00 AM","150574"
"6/8/2021 7:17:00 AM","150613"
"6/8/2021 7:18:00 AM","150791"
"6/8/2021 7:19:00 AM","150571"
"6/8/2021 7:20:00 AM","150638"
"6/8/2021 7:21:00 AM","150737"
"6/8/2021 7:22:00 AM","150912"
"6/8/2021 7:23:00 AM","151150"
"6/8/2021 7:24:00 AM","151148"
"6/8/2021 7:25:00 AM","151469"
"6/8/2021 7:26:00 AM","151634"
"6/8/2021 7:27:00 AM","152053"
"6/8/2021 7:28:00 AM","152024"
"6/8/2021 7:29:00 AM","152148"
"6/8/2021 7:30:00 AM","151929"
"6/8/2021 7:31:00 AM","151772"
"6/8/2021 7:32:00 AM","151938"
"6/8/2021 7:33:00 AM","152101"
"6/8/2021 7:34:00 AM","152521"
"6/8/2021 7:35:00 AM","152910"
"6/8/2021 7:36:00 AM","153140"
"6/8/2021 7:37:00 AM","152901"
"6/8/2021 7:38:00 AM","153242"
"6/8/2021 7:39:00 AM","153372"
"6/8/2021 7:40:00 AM","153542"
"6/8/2021 7:41:00 AM","153369"
"6/8/2021 7:42:00 AM","153395"
"6/8/2021 7:43:00 AM","153251"
"6/8/2021 7:44:00 AM","153205"
"6/8/2021 7:45:00 AM","154235"
"6/8/2021 7:46:00 AM","154026"
"6/8/2021 7:47:00 AM","154249"
"6/8/2021 7:48:00 AM","154477"
"6/8/2021 7:49:00 AM","154399"
"6/8/2021 7:50:00 AM","153163"
"6/8/2021 7:51:00 AM","152833"
"6/8/2021 7:52:00 AM","153260"
"6/8/2021 7:53:00 AM","153504"
"6/8/2021 7:54:00 AM","153069"
"6/8/2021 7:55:00 AM","152327"
"6/8/2021 7:56:00 AM","152284"
"6/8/2021 7:57:00 AM","152803"
"6/8/2021 7:58:00 AM","152518"
"6/8/2021 7:59:00 AM","152502"
"6/8/2021 8:00:00 AM","153268"
"6/8/2021 8:01:00 AM","153512"
"6/8/2021 8:02:00 AM","154166"
"6/8/2021 8:03:00 AM","153648"
"6/8/2021 8:04:00 AM","153330"
"6/8/2021 8:05:00 AM","153223"
"6/8/2021 8:06:00 AM","153201"
"6/8/2021 8:07:00 AM","153829"
"6/8/2021 8:08:00 AM","153458"
"6/8/2021 8:09:00 AM","153539"
"6/8/2021 8:10:00 AM","153428"
"6/8/2021 8:11:00 AM","152893"
"6/8/2021 8:12:00 AM","152326"
"6/8/2021 8:13:00 AM","151579"
"6/8/2021 8:14:00 AM","151427"
"6/8/2021 8:15:00 AM","151099"
"6/8/2021 8:16:00 AM","151386"
"6/8/2021 8:17:00 AM","151486"
"6/8/2021 8:18:00 AM","152168"
"6/8/2021 8:19:00 AM","152174"
"6/8/2021 8:20:00 AM","151584"
"6/8/2021 8:21:00 AM","152256"
"6/8/2021 8:22:00 AM","152735"
"6/8/2021 8:23:00 AM","152499"
"6/8/2021 8:24:00 AM","152856"
"6/8/2021 8:25:00 AM","152459"
"6/8/2021 8:26:00 AM","152465"
"6/8/2021 8:27:00 AM","152101"
"6/8/2021 8:28:00 AM","152275"
"6/8/2021 8:29:00 AM","152529"
"6/8/2021 8:30:00 AM","152989"
"6/8/2021 8:31:00 AM","152806"
"6/8/2021 8:32:00 AM","153051"
"6/8/2021 8:33:00 AM","153001"
"6/8/2021 8:34:00 AM","152859"
"6/8/2021 8:35:00 AM","152699"
"6/8/2021 8:36:00 AM","152902"
"6/8/2021 8:37:00 AM","153480"
"6/8/2021 8:38:00 AM","153077"
"6/8/2021 8:39:00 AM","153688"
"6/8/2021 8:40:00 AM","153089"
"6/8/2021 8:41:00 AM","152989"
"6/8/2021 8:42:00 AM","153146"
"6/8/2021 8:43:00 AM","153282"
"6/8/2021 8:44:00 AM","153193"
"6/8/2021 8:45:00 AM","153057"
"6/8/2021 8:46:00 AM","153156"
"6/8/2021 8:47:00 AM","153466"
"6/8/2021 8:48:00 AM","153746"
"6/8/2021 8:49:00 AM","153367"
"6/8/2021 8:50:00 AM","153696"
"6/8/2021 8:51:00 AM","153591"
"6/8/2021 8:52:00 AM","153776"
"6/8/2021 8:53:00 AM","153949"
"6/8/2021 8:54:00 AM","153770"
"6/8/2021 8:55:00 AM","154534"
"6/8/2021 8:56:00 AM","153834"
"6/8/2021 8:57:00 AM","154291"
"6/8/2021 8:58:00 AM","154136"
"6/8/2021 8:59:00 AM","153792"
"6/8/2021 9:00:00 AM","153988"
"6/8/2021 9:01:00 AM","153974"
"6/8/2021 9:02:00 AM","153920"
"6/8/2021 9:03:00 AM","154096"
"6/8/2021 9:04:00 AM","154403"
"6/8/2021 9:05:00 AM","154094"
"6/8/2021 9:06:00 AM","154431"
"6/8/2021 9:07:00 AM","154384"
"6/8/2021 9:08:00 AM","154804"
"6/8/2021 9:09:00 AM","154259"
"6/8/2021 9:10:00 AM","155140"
"6/8/2021 9:11:00 AM","154168"
"6/8/2021 9:12:00 AM","154210"
"6/8/2021 9:13:00 AM","153726"
"6/8/2021 9:14:00 AM","153767"
"6/8/2021 9:15:00 AM","153601"
"6/8/2021 9:16:00 AM","154049"
"6/8/2021 9:17:00 AM","154420"
"6/8/2021 9:18:00 AM","154113"
"6/8/2021 9:19:00 AM","154173"
"6/8/2021 9:20:00 AM","154429"
"6/8/2021 9:21:00 AM","154661"
"6/8/2021 9:22:00 AM","154918"
"6/8/2021 9:23:00 AM","155066"
"6/8/2021 9:24:00 AM","155202"
"6/8/2021 9:25:00 AM","155494"
"6/8/2021 9:26:00 AM","155460"
"6/8/2021 9:27:00 AM","155610"
"6/8/2021 9:28:00 AM","155614"
"6/8/2021 9:29:00 AM","156191"
"6/8/2021 9:30:00 AM","156670"
"6/8/2021 9:31:00 AM","156860"
"6/8/2021 9:32:00 AM","157181"
"6/8/2021 9:33:00 AM","156946"
"6/8/2021 9:34:00 AM","157192"
"6/8/2021 9:35:00 AM","157498"
"6/8/2021 9:36:00 AM","157097"
"6/8/2021 9:37:00 AM","157167"
"6/8/2021 9:38:00 AM","156206"
"6/8/2021 9:39:00 AM","156939"
"6/8/2021 9:40:00 AM","156877"
"6/8/2021 9:41:00 AM","156680"
"6/8/2021 9:42:00 AM","156839"
"6/8/2021 9:43:00 AM","156630"
"6/8/2021 9:44:00 AM","156782"
"6/8/2021 9:45:00 AM","156698"
"6/8/2021 9:46:00 AM","156369"
"6/8/2021 9:47:00 AM","156801"
"6/8/2021 9:48:00 AM","156549"
"6/8/2021 9:49:00 AM","156991"
"6/8/2021 9:50:00 AM","156796"
"6/8/2021 9:51:00 AM","156484"
"6/8/2021 9:52:00 AM","156802"
"6/8/2021 9:53:00 AM","156805"
"6/8/2021 9:54:00 AM","156444"
"6/8/2021 9:55:00 AM","155002"
"6/8/2021 9:56:00 AM","154658"
"6/8/2021 9:57:00 AM","154610"
"6/8/2021 9:58:00 AM","154404"
"6/8/2021 9:59:00 AM","154532"
"6/8/2021 10:00:00 AM","154817"
"6/8/2021 10:01:00 AM","154537"
"6/8/2021 10:02:00 AM","154552"
"6/8/2021 10:03:00 AM","154941"
"6/8/2021 10:04:00 AM","154567"
"6/8/2021 10:05:00 AM","154235"
"6/8/2021 10:06:00 AM","153782"
"6/8/2021 10:07:00 AM","153960"
"6/8/2021 10:08:00 AM","153207"
"6/8/2021 10:09:00 AM","153279"
"6/8/2021 10:10:00 AM","153080"
"6/8/2021 10:11:00 AM","153572"
"6/8/2021 10:12:00 AM","153120"
"6/8/2021 10:13:00 AM","152024"
"6/8/2021 10:14:00 AM","152319"
"6/8/2021 10:15:00 AM","151691"
"6/8/2021 10:16:00 AM","151709"
"6/8/2021 10:17:00 AM","151263"
"6/8/2021 10:18:00 AM","151573"
"6/8/2021 10:19:00 AM","151832"
"6/8/2021 10:20:00 AM","151453"
"6/8/2021 10:21:00 AM","151506"
"6/8/2021 10:22:00 AM","151516"
"6/8/2021 10:23:00 AM","151469"
"6/8/2021 10:24:00 AM","151562"
"6/8/2021 10:25:00 AM","151589"
"6/8/2021 10:26:00 AM","151765"
"6/8/2021 10:27:00 AM","151796"
"6/8/2021 10:28:00 AM","151511"
"6/8/2021 10:29:00 AM","147517"
"6/8/2021 10:31:00 AM","144203"
"6/8/2021 10:32:00 AM","144251"
"6/8/2021 10:33:00 AM","144355"
"6/8/2021 10:34:00 AM","144698"
"6/8/2021 10:35:00 AM","144695"
"6/8/2021 10:36:00 AM","144653"
"6/8/2021 10:37:00 AM","145023"
"6/8/2021 10:38:00 AM","145335"
"6/8/2021 10:39:00 AM","145033"
"6/8/2021 10:40:00 AM","145113"
"6/8/2021 10:41:00 AM","144868"
"6/8/2021 10:42:00 AM","145176"
"6/8/2021 10:43:00 AM","144868"
"6/8/2021 10:44:00 AM","145176"
"6/8/2021 10:45:00 AM","145055"
"6/8/2021 10:46:00 AM","145105"
"6/8/2021 10:47:00 AM","145122"
"6/8/2021 10:48:00 AM","145255"
"6/8/2021 10:49:00 AM","145003"
"6/8/2021 10:50:00 AM","145227"
"6/8/2021 10:51:00 AM","145245"
"6/8/2021 10:52:00 AM","145825"
"6/8/2021 10:53:00 AM","145746"
"6/8/2021 10:54:00 AM","145628"
"6/8/2021 10:55:00 AM","146044"
"6/8/2021 10:56:00 AM","145964"
"6/8/2021 10:57:00 AM","145900"
"6/8/2021 10:58:00 AM","146350"
"6/8/2021 10:59:00 AM","146461"
"6/8/2021 11:00:00 AM","145935"
"6/8/2021 11:01:00 AM","145931"
"6/8/2021 11:02:00 AM","145777"
"6/8/2021 11:03:00 AM","146532"
"6/8/2021 11:04:00 AM","146304"
"6/8/2021 11:05:00 AM","146369"
"6/8/2021 11:06:00 AM","146705"
"6/8/2021 11:07:00 AM","147236"
"6/8/2021 11:08:00 AM","146757"
"6/8/2021 11:09:00 AM","146763"
"6/8/2021 11:10:00 AM","146606"
"6/8/2021 11:11:00 AM","146754"
"6/8/2021 11:12:00 AM","147091"
"6/8/2021 11:13:00 AM","147067"
"6/8/2021 11:14:00 AM","146789"
"6/8/2021 11:15:00 AM","147290"
"6/8/2021 11:16:00 AM","146806"
"6/8/2021 11:17:00 AM","146863"
"6/8/2021 11:18:00 AM","146767"
"6/8/2021 11:19:00 AM","146708"
"6/8/2021 11:20:00 AM","146403"
"6/8/2021 11:21:00 AM","146776"
"6/8/2021 11:22:00 AM","146831"
"6/8/2021 11:23:00 AM","146640"
"6/8/2021 11:24:00 AM","148140"
"6/8/2021 11:25:00 AM","148133"
"6/8/2021 11:26:00 AM","148029"
"6/8/2021 11:27:00 AM","147983"
"6/8/2021 11:28:00 AM","148050"
"6/8/2021 11:29:00 AM","148322"
"6/8/2021 11:30:00 AM","148240"
"6/8/2021 11:31:00 AM","148396"
"6/8/2021 11:32:00 AM","148596"
"6/8/2021 11:33:00 AM","148415"
"6/8/2021 11:34:00 AM","148458"
"6/8/2021 11:35:00 AM","148606"
"6/8/2021 11:36:00 AM","148838"
"6/8/2021 11:37:00 AM","149100"
"6/8/2021 11:38:00 AM","149052"
"6/8/2021 11:39:00 AM","148846"
"6/8/2021 11:40:00 AM","148507"
"6/8/2021 11:41:00 AM","148461"
"6/8/2021 11:42:00 AM","148361"
"6/8/2021 11:43:00 AM","148268"
"6/8/2021 11:44:00 AM","148620"
"6/8/2021 11:45:00 AM","149138"
"6/8/2021 11:46:00 AM","148909"
"6/8/2021 11:47:00 AM","148858"
"6/8/2021 11:48:00 AM","148570"
"6/8/2021 11:49:00 AM","148480"
"6/8/2021 11:50:00 AM","148618"
"6/8/2021 11:51:00 AM","148586"
"6/8/2021 11:52:00 AM","148486"
"6/8/2021 11:53:00 AM","148600"
"6/8/2021 11:54:00 AM","148727"
"6/8/2021 11:55:00 AM","148253"
"6/8/2021 11:56:00 AM","148096"
"6/8/2021 11:57:00 AM","148899"
"6/8/2021 11:58:00 AM","148795"
"6/8/2021 11:59:00 AM","148834"
"6/8/2021 12:00:00 PM","149612"
"6/8/2021 12:01:00 PM","149559"
"6/8/2021 12:02:00 PM","150461"
"6/8/2021 12:03:00 PM","151061"
"6/8/2021 12:04:00 PM","150354"
"6/8/2021 12:05:00 PM","150671"
"6/8/2021 12:06:00 PM","151686"
"6/8/2021 12:07:00 PM","151661"
"6/8/2021 12:08:00 PM","151798"
"6/8/2021 12:09:00 PM","152018"
"6/8/2021 12:10:00 PM","151571"
"6/8/2021 12:11:00 PM","152304"
"6/8/2021 12:12:00 PM","152415"
"6/8/2021 12:13:00 PM","152398"
"6/8/2021 12:14:00 PM","152680"
"6/8/2021 12:15:00 PM","153015"
"6/8/2021 12:16:00 PM","153598"
"6/8/2021 12:17:00 PM","153352"
"6/8/2021 12:18:00 PM","152982"
"6/8/2021 12:19:00 PM","153442"
"6/8/2021 12:20:00 PM","153457"
"6/8/2021 12:21:00 PM","154395"
"6/8/2021 12:22:00 PM","154001"
"6/8/2021 12:23:00 PM","154131"
"6/8/2021 12:24:00 PM","153910"
"6/8/2021 12:25:00 PM","153983"
"6/8/2021 12:26:00 PM","154109"
"6/8/2021 12:27:00 PM","153573"
"6/8/2021 12:28:00 PM","153266"
"6/8/2021 12:29:00 PM","153465"
"6/8/2021 12:30:00 PM","153281"
"6/8/2021 12:31:00 PM","153008"
"6/8/2021 12:32:00 PM","153343"
"6/8/2021 12:33:00 PM","153415"
"6/8/2021 12:34:00 PM","153404"
"6/8/2021 12:35:00 PM","153613"
"6/8/2021 12:36:00 PM","153947"
"6/8/2021 12:37:00 PM","154202"
"6/8/2021 12:38:00 PM","153948"
"6/8/2021 12:39:00 PM","154005"
"6/8/2021 12:40:00 PM","153924"
"6/8/2021 12:41:00 PM","153584"
"6/8/2021 12:42:00 PM","153722"
"6/8/2021 12:43:00 PM","153860"
"6/8/2021 12:44:00 PM","153618"
"6/8/2021 12:45:00 PM","153993"
"6/8/2021 12:46:00 PM","153930"
"6/8/2021 12:47:00 PM","153802"
"6/8/2021 12:48:00 PM","154335"
"6/8/2021 12:49:00 PM","154211"
"6/8/2021 12:50:00 PM","154066"
"6/8/2021 12:51:00 PM","154182"
"6/8/2021 12:52:00 PM","154252"
"6/8/2021 12:53:00 PM","154516"
"6/8/2021 12:54:00 PM","154117"
"6/8/2021 12:55:00 PM","154277"
"6/8/2021 12:56:00 PM","154422"
"6/8/2021 12:57:00 PM","154262"
"6/8/2021 12:58:00 PM","154252"
"6/8/2021 12:59:00 PM","154575"
"6/8/2021 1:00:00 PM","154650"
"6/8/2021 1:01:00 PM","154601"
"6/8/2021 1:02:00 PM","154799"
"6/8/2021 1:03:00 PM","154828"
"6/8/2021 1:04:00 PM","154939"
"6/8/2021 1:05:00 PM","154531"
"6/8/2021 1:06:00 PM","154485"
"6/8/2021 1:07:00 PM","154620"
"6/8/2021 1:08:00 PM","155040"
"6/8/2021 1:09:00 PM","154385"
"6/8/2021 1:10:00 PM","154607"
"6/8/2021 1:11:00 PM","154611"
"6/8/2021 1:12:00 PM","155046"
"6/8/2021 1:13:00 PM","155481"
"6/8/2021 1:14:00 PM","155214"
"6/8/2021 1:15:00 PM","155433"
"6/8/2021 1:16:00 PM","155535"
"6/8/2021 1:17:00 PM","155135"
"6/8/2021 1:18:00 PM","155191"
"6/8/2021 1:19:00 PM","155481"
"6/8/2021 1:20:00 PM","155274"
"6/8/2021 1:21:00 PM","155733"
"6/8/2021 1:22:00 PM","155724"
"6/8/2021 1:23:00 PM","156283"
"6/8/2021 1:24:00 PM","156363"
"6/8/2021 1:25:00 PM","156520"
"6/8/2021 1:26:00 PM","157214"
"6/8/2021 1:27:00 PM","156628"
"6/8/2021 1:28:00 PM","156315"
"6/8/2021 1:29:00 PM","156066"
"6/8/2021 1:30:00 PM","156022"
"6/8/2021 1:31:00 PM","155843"
"6/8/2021 1:32:00 PM","155944"
"6/8/2021 1:33:00 PM","156174"
"6/8/2021 1:34:00 PM","156073"
"6/8/2021 1:35:00 PM","155327"
"6/8/2021 1:36:00 PM","155708"
"6/8/2021 1:37:00 PM","156176"
"6/8/2021 1:38:00 PM","156030"
"6/8/2021 1:39:00 PM","155809"
"6/8/2021 1:40:00 PM","156016"
"6/8/2021 1:41:00 PM","156862"
"6/8/2021 1:42:00 PM","157371"
"6/8/2021 1:43:00 PM","157702"
"6/8/2021 1:44:00 PM","158038"
"6/8/2021 1:45:00 PM","158108"
"6/8/2021 1:46:00 PM","157918"
"6/8/2021 1:47:00 PM","157472"
"6/8/2021 1:48:00 PM","157798"
"6/8/2021 1:49:00 PM","158020"
"6/8/2021 1:50:00 PM","158548"
"6/8/2021 1:51:00 PM","158080"
"6/8/2021 1:52:00 PM","158175"
"6/8/2021 1:53:00 PM","158121"
"6/8/2021 1:54:00 PM","157973"
"6/8/2021 1:55:00 PM","158005"
"6/8/2021 1:56:00 PM","158155"
"6/8/2021 1:57:00 PM","158314"
"6/8/2021 1:58:00 PM","158393"
"6/8/2021 1:59:00 PM","158834"
