Trade Date,Index Value,High,Low,Total Market Value,Dividend Market Value
11/30/2011,113.22,113.27,111.42,34180108532,0
11/29/2011,109.3,109.81,109.02,33067634468,2662068
11/28/2011,109.17,109.27,108.44,33110551420,1406097
11/25/2011,106.24,107.93,106.24,32219275763,0
11/23/2011,107.56,109.02,107.52,32613201020,0
11/22/2011,109.59,110.05,109.2,33223119610,747931
11/21/2011,109.56,110.33,109,33217236663,182991
11/18/2011,111.08,111.48,110.86,33684961591,0
11/17/2011,110.91,112.9,110.83,33664877187,4719887
11/16/2011,112.57,114.14,112.49,34151498214,0
11/15/2011,113.55,113.61,112.13,34342910780,628584
11/14/2011,112.99,114.11,112.67,34171842104,0
11/11/2011,114.36,114.44,112.91,34586693613,0
11/10/2011,112.41,113.72,112.26,33996589375,2261190
11/9/2011,112.24,114.79,112.24,33946048954,635778
11/8/2011,116.33,116.33,114.67,35128770810,1751337
11/7/2011,115,115.69,114.19,34728754641,0
11/4/2011,114.93,115.1,114.04,34965306615,737347
11/3/2011,114.29,114.3,112.25,34770884009,0
11/2/2011,112.38,112.55,111.4,34198574639,135583
11/1/2011,110.84,112.05,110.79,33728225297,4751970
10/31/2011,113.79,114.89,113.56,34624762660,1543225
10/28/2011,115.99,116.36,115.61,35289324740,3471933
10/27/2011,116.12,116.15,114.36,35329080325,138084
10/26/2011,112.22,112.24,110.2,34142942674,0
10/25/2011,111.16,113.29,110.96,33060892069,406125
10/24/2011,113.64,113.64,111.78,33798403065,0
10/21/2011,111.57,111.77,110.77,33196018906,0
10/20/2011,110.25,110.53,108.91,32803667354,183112
10/19/2011,110.6,112.32,110.55,32907239201,0
10/18/2011,112.16,112.17,109.61,33370454685,0
10/17/2011,110.11,112.55,110,32736861749,0
10/14/2011,112.51,112.53,111.15,33450455960,231237
10/13/2011,111.27,111.27,109.42,33080379441,347516
10/12/2011,110.39,110.52,109.85,32671325757,2413849
10/11/2011,109.23,109.25,107.56,32328323523,0
10/10/2011,108.26,108.28,106.56,31980632503,0
10/7/2011,105.49,107.3,105.15,31157533720,488870
10/6/2011,106.92,106.95,104.8,31581585950,0
10/5/2011,104.77,104.78,103.1,30853246336,296474
10/4/2011,103.18,103.65,98.47,30370021361,2018060
10/3/2011,99.72,104.41,99.72,29509322475,0
9/30/2011,105.01,106.07,104.73,31103159445,0
9/29/2011,106.59,108.5,105.19,31569286060,0
9/28/2011,106.77,110.45,106.75,31623393397,5013980
9/27/2011,109.79,110.91,109.34,32446629681,0
9/26/2011,108.1,109.37,106.68,31936302265,105015
9/23/2011,108,108.15,106.82,31906020143,271265
9/22/2011,106.92,108.73,106.47,31586744398,0
9/21/2011,110.73,113.78,110.61,32710828569,0
9/20/2011,113.22,115.49,113.22,33444268537,0
9/19/2011,114.65,115.11,114.04,33865625801,995353
9/16/2011,116.57,116.83,115.78,34344317710,0
9/15/2011,116.25,116.41,115.17,34165995084,0
9/14/2011,115.7,115.87,114.29,34003782863,1522827
9/13/2011,114.85,114.92,113.96,33717131002,1153482
9/12/2011,114.09,114.27,112.46,33393033229,0
9/9/2011,113.95,115.94,113.52,33326180302,933618
9/8/2011,116.5,118.82,116.43,33924221069,266585
9/7/2011,118.46,118.48,116.92,34357964963,1578661
9/6/2011,115.24,115.44,113.36,33421558316,0
9/2/2011,115.84,117.5,115.77,33521435853,0
9/1/2011,118.82,121.24,118.61,34395075147,0
8/31/2011,120.74,121.58,119.78,34961167921,747931
8/30/2011,120.33,120.48,118.78,34812438358,1589778
8/29/2011,119.62,119.62,117.37,34604208206,1713491
8/26/2011,116.23,116.23,113.57,33617556766,115151
8/25/2011,114.51,117.66,114.46,33113389522,0
8/24/2011,116.75,116.76,115.23,33767646647,2138308
8/23/2011,115.66,115.68,112.44,33365147476,0
8/22/2011,112.15,115.22,111.99,32204782718,0
8/19/2011,112.93,114.62,112.65,32425881038,0
8/18/2011,114.16,116.73,113.96,32732323178,1178153
8/17/2011,119.19,120.4,118.65,34175976044,0
8/16/2011,118.81,120.15,118.68,34032250840,0
8/15/2011,120.8,120.8,118.96,34600480581,0
8/12/2011,117.7,118.9,117.47,33713287116,0
8/11/2011,117.35,117.81,113.37,36688908900,992104
8/10/2011,112.61,115.35,112.41,35120207603,3111553
8/9/2011,116.37,116.42,110.5,36269287595,0
8/8/2011,110.59,116.73,110.59,34467980776,0
8/5/2011,120.75,123.71,117.92,37633639307,0
8/4/2011,122.39,129.45,122.33,38143463718,331222
8/3/2011,130.83,131.62,128.41,40593329251,135539
8/2/2011,131.09,134.74,131.09,40657805679,3947313
8/1/2011,134.54,136.94,133.75,41728456508,0
7/29/2011,134.73,134.9,132.6,41788355347,1386708
7/28/2011,134.55,135.64,134.16,41687548008,4251569
7/27/2011,134.38,137.62,134.38,41635505017,1535832
7/26/2011,137.92,139.11,137.89,42389303735,0
7/25/2011,138.98,140.03,138.92,42668627432,0
7/22/2011,141.28,141.52,141,43314235591,0
7/21/2011,141.2,141.35,140.46,43291678934,182754
7/20/2011,140.31,140.55,139.39,43046625336,0
7/19/2011,140.42,140.43,139.11,43081339252,0
7/18/2011,138.31,139.64,137.87,42432668381,0
7/15/2011,139.87,139.91,139.06,42910445456,0
7/14/2011,138.94,141.55,138.84,42410324913,321616
7/13/2011,140.88,141.73,140.24,44819555694,955892
7/12/2011,139.65,140.91,139.63,44331590352,0
7/11/2011,140.21,141.94,140.05,44508095731,462322
7/8/2011,142.52,142.64,141.13,45184276849,0
7/7/2011,142.56,142.87,141.81,45161184466,266585
7/6/2011,140.78,141.38,140.53,44354990680,473337
7/5/2011,140.91,141.06,140.43,44342597519,634800
7/1/2011,140.42,140.55,139.17,44189168738,1925839
6/30/2011,139.25,139.69,139.12,44203162042,114897
6/29/2011,138.84,139.78,138.65,43915441737,462860
6/28/2011,138.57,138.57,137.38,43773976972,1347204
6/27/2011,137.04,137.04,135.57,42897559259,0
6/24/2011,136.21,136.53,134.82,42639928943,0
6/23/2011,135.93,135.94,133.77,42550320680,0
6/22/2011,135.97,137.1,135.82,42565000443,679253
6/21/2011,136.32,136.34,134.49,42674452536,0
6/20/2011,133.98,133.98,133.18,41939528266,0
6/17/2011,133.45,134.56,132.73,41635681064,0
6/16/2011,133.59,134.66,132.54,41677362848,0
6/15/2011,133.77,135.7,133.26,41734068238,727813
6/14/2011,136.35,136.61,135.66,42609940093,529581
6/13/2011,134.89,136.56,134.14,42138864069,3159440
6/10/2011,135.84,136.92,134.93,42521861910,393368
6/9/2011,136.86,137.19,135.67,42823415312,470708
6/8/2011,135.65,137.04,135.61,42394073266,2691963
6/7/2011,137.47,138.18,137.44,42034829764,0
6/6/2011,137.14,139.93,137.09,41935835232,0
6/3/2011,139.55,140.56,139.52,42673459699,0
6/2/2011,141.11,141.47,140.02,43154006097,0
6/1/2011,140.79,144.64,140.71,43053593615,3975501
5/31/2011,144.82,145.14,144,44044725156,0
5/27/2011,143.87,144.06,143.27,43658378634,2014551
5/26/2011,142.86,142.86,140.53,43344075897,2642863
5/25/2011,140.62,140.62,139.45,42643652946,0
5/24/2011,139.52,140.27,139.29,42184343294,0
5/23/2011,139.48,139.96,139.15,42158309392,0
5/20/2011,140.87,141.24,139.95,42579300390,0
5/19/2011,141.37,141.77,140.45,42497733082,3328067
5/18/2011,140.94,140.94,139.15,42364062044,1286437
5/17/2011,138.9,140.02,138.11,41844123848,0
5/16/2011,140.27,142.79,140.27,42253809184,0
5/13/2011,142.52,144.7,142.45,42929585788,0
5/12/2011,144.21,144.21,141.86,43420832269,625441
5/11/2011,143.29,145.66,143.05,43169477775,5480499
5/10/2011,145.79,145.79,144.36,43915677873,658316
5/9/2011,143.78,143.78,142.68,43311732327,346271
5/6/2011,142.67,143.59,142.23,42976835336,266421
5/5/2011,141.84,143.17,141.52,42726272497,0
5/4/2011,143.53,146.52,143.31,43234974498,135359
5/3/2011,146.16,148.64,145.73,43928230157,37500083
5/2/2011,149.01,150.9,148.94,44935545603,0
4/29/2011,150,150,149.23,45149577739,1387071
4/28/2011,149.14,149.14,148.02,44777360652,3373108
4/27/2011,148.61,148.73,147.76,44564117265,634800
4/26/2011,148.38,148.88,147.69,44492492274,0
4/25/2011,147.85,148.54,147.42,44335419723,0
4/21/2011,148.3,148.3,147.18,44692774350,0
4/20/2011,147.35,147.78,146.92,44407713222,182754
4/19/2011,145.7,146.44,145.32,43912443772,0
4/18/2011,145.67,146.32,144.77,43902843172,0
4/15/2011,146.46,146.48,145.15,44138788344,0
4/14/2011,145.59,145.59,143.68,43428451340,753548
4/13/2011,144.44,145.48,143.95,43135000214,292346
4/12/2011,144.31,146,143.91,43095424243,74544
4/11/2011,146.85,148.64,146.4,43854220151,0
4/8/2011,148.81,150.37,148.81,44439296822,0
4/7/2011,149.3,150.35,149.3,44587108653,266421
4/6/2011,149.5,149.64,148.83,44605171501,472948
4/5/2011,148.67,148.88,147.75,44431699819,0
4/4/2011,148.02,148.49,147.83,44236619765,114897
4/1/2011,147.74,147.82,147.09,44151806028,0
3/31/2011,146.89,146.89,145.78,43846360522,0
3/30/2011,146.46,146.79,145.87,43450833147,317199
3/29/2011,146,146,144.7,42587532923,3035611
3/28/2011,144.81,145.85,144.76,42238697525,0
3/25/2011,144.36,145.19,143.77,42087272274,0
3/24/2011,143.86,144.1,143.38,41913802317,0
3/23/2011,143.23,143.24,141.75,41710735035,514314
3/22/2011,142.61,142.63,141.7,41496140216,330703
3/21/2011,142.1,142.1,141.25,41347730593,930821
3/18/2011,140.13,140.13,139.32,40742188676,0
3/17/2011,138.68,139.88,138.49,40321532470,0
3/16/2011,137.88,141.01,137.74,40090874694,2864148
3/15/2011,139.9,140.21,137.67,40664905206,0
3/14/2011,141.76,142.66,141.01,41206767135,1457478
3/11/2011,143.46,143.56,141.63,41703037012,2363741
3/10/2011,142.73,145.67,142.73,41481503289,266421
3/9/2011,146.73,147.2,146.41,42636203681,1153407
3/8/2011,147.16,147.5,145.85,42754968625,0
3/7/2011,146.82,149.08,146.06,42650255510,78298
3/4/2011,148,148.35,147.41,42961498778,302373
3/3/2011,148.15,148.15,146.59,42917250661,0
3/2/2011,145.58,146.23,145,42126500826,1132518
3/1/2011,145.22,147.89,145.04,42169107459,0
2/28/2011,147.51,147.62,146.67,42762345415,0
2/25/2011,146.2,146.23,143.94,42352060293,1542200
2/24/2011,143.46,143.46,142.15,41550032148,1347230
2/23/2011,142.3,143.84,141.96,41178644726,0
2/22/2011,143.8,146.5,143.77,41596511494,0
2/18/2011,147.71,148.58,147.59,42704884116,0
2/17/2011,147.85,147.85,146.97,42777260478,0
2/16/2011,146.93,147.04,146.47,42512588640,550485
2/15/2011,146.21,147.12,146.1,42303760022,0
2/14/2011,146.91,147.29,146.77,42464824133,0
2/11/2011,146.54,146.54,145.73,42355302519,718823
2/10/2011,146.29,146.59,145.47,41988131533,740739
2/9/2011,146.54,146.86,146.11,42059010730,2625548
2/8/2011,147.14,147.21,146.51,42207310371,0
2/7/2011,147.18,147.73,146.87,42218703674,328619
2/4/2011,146.37,146.65,145.55,41988161255,0
2/3/2011,146.17,146.17,144.91,41930556960,0
2/2/2011,145.54,145.54,144.56,41743363290,135279
2/1/2011,145.46,145.5,144.19,41576513803,3937597
1/31/2011,143.57,143.7,142.49,40825478879,463652
1/28/2011,142.72,145.44,142.56,40470685825,1168106
1/27/2011,145.44,146.24,145.19,41222557313,3262181
1/26/2011,146.15,146.15,143.71,41420739049,0
1/25/2011,143.72,144.4,143.02,40083072784,0
1/24/2011,144.54,145.06,144.22,40309854510,0
1/21/2011,144.04,145.39,143.99,40168491581,0
1/20/2011,144.08,145.68,143.66,40150461801,166489
1/19/2011,146.19,150.43,145.98,40738672882,0
1/18/2011,150.02,150.07,149.19,41873088157,0
1/14/2011,149.31,149.31,148.62,41987046427,114480
1/13/2011,148.85,149.41,148.39,41870503332,0
1/12/2011,149.08,149.13,148.37,41936008350,533812
1/11/2011,147.98,147.98,146.61,41612781242,0
1/10/2011,146.23,146.29,144.73,41235403934,0
1/7/2011,145.92,147.04,144.7,40907875500,0
1/6/2011,146.72,147.36,146.24,41131509201,265977
1/5/2011,146.66,146.66,144.15,41104264454,588824
1/4/2011,144.44,145.36,143.02,40482386922,0
1/3/2011,145.1,145.1,143.83,40649958398,0
12/31/2010,142.57,142.9,142.23,39927472236,0
12/30/2010,142.37,142.69,141.97,39857669278,0
12/29/2010,142,142.15,141.49,39793714035,3598375
12/28/2010,141.34,141.98,141.28,39455164537,2066602
12/27/2010,141.69,141.72,140.56,39483988851,0
12/23/2010,140.52,140.9,140.45,39162898843,0
12/22/2010,140.73,140.88,140.29,39615403800,269191
12/21/2010,140.38,140.5,139.53,39431949253,144291
12/20/2010,139.17,139.45,138.63,38997319624,0
12/17/2010,138.21,138.21,136.73,38655062083,0
12/16/2010,136.88,136.89,135.52,38260467440,338495
12/15/2010,135.46,136.51,135.38,37722983446,1335532
12/14/2010,135.56,135.95,135.39,37870476545,523860
12/13/2010,135.75,136.62,135.75,37924488487,1113712
12/10/2010,136.18,136.18,134.42,38097675984,0
12/9/2010,134.71,134.77,133.76,37622646607,265977
12/8/2010,133.37,134.09,132.91,37247881088,2379752
12/7/2010,133.91,135.21,133.81,37393077936,0
12/6/2010,133.99,134.04,132.89,37410387559,0
12/3/2010,132.88,132.91,131.83,37325554114,0
12/2/2010,132.26,132.26,131.57,37135236125,0
12/1/2010,131.49,132.35,131.17,36351201440,508149
11/30/2010,131.03,131.28,130.58,36440540504,0
11/29/2010,131.79,131.89,130.71,36626709536,204036
11/26/2010,131.61,131.72,130.53,36529577084,2920726
11/24/2010,131.1,131.11,129.97,36370988529,0
11/23/2010,128.99,129.61,128.67,35772629569,1366273
11/22/2010,130.55,131.38,129.87,36138407255,0
11/19/2010,131.2,131.2,129.89,36289878115,0
11/18/2010,130.39,130.63,129.88,35265714759,550485
11/17/2010,128.63,129.04,128.37,34787906182,3561105
11/16/2010,128.38,130.27,127.61,34701800023,0
11/15/2010,131.08,131.82,130.97,35253561024,0
11/12/2010,131.69,133.08,131.54,35377734500,0
11/11/2010,133.74,134.2,133.29,35914693181,0
11/10/2010,134.5,134.6,132.86,36114488475,0
11/9/2010,133.58,136,133.42,35831726231,4840460
11/8/2010,135.11,135.11,133.79,36238600543,677079
11/5/2010,133.69,133.72,132.65,35709148467,0
11/4/2010,133.24,133.24,132.36,35559539579,328619
11/3/2010,131.2,131.2,130.22,34845944068,135279
11/2/2010,130.38,130.38,129.51,34446493127,3096217
11/1/2010,129.39,130.59,129.02,34168212678,2331019
10/29/2010,130.08,130.08,129.32,34351092995,0
10/28/2010,129.88,131.3,129.73,34299050547,2795582
10/27/2010,130.79,131.45,129.92,34534884884,138862
10/26/2010,131.37,131.46,130.02,34305983941,0
10/25/2010,130.62,131.17,130.49,34109755779,0
10/22/2010,129.9,129.9,128.8,33870362536,0
10/21/2010,128.35,129.87,127.76,33503490752,0
10/20/2010,128.99,129.41,128.1,33751649690,0
10/19/2010,127.88,129.58,127.54,33461221966,0
10/18/2010,129.98,129.98,129.31,34012635316,0
10/15/2010,129.25,130.07,128.77,33828208957,588824
10/14/2010,129.19,130.09,128.57,33812416033,166989
10/13/2010,129.79,130,129.1,33968824756,366823
10/12/2010,128.51,128.51,127.04,33634300369,1695436
10/11/2010,127.68,127.99,127.27,33417301232,0
10/8/2010,127.48,127.64,125.75,33360703007,0
10/7/2010,125.64,125.99,125.27,32838530305,0
10/6/2010,125.39,125.76,125.16,32773932868,2244431
10/5/2010,125.52,125.52,123.76,32805903469,0
10/4/2010,123.1,124.59,122.96,32187893122,0
10/1/2010,124.35,124.43,123.65,32566453594,1912255
9/30/2010,123.54,123.54,122.22,32420587562,0
9/29/2010,122.64,122.74,121.77,32029769764,510700
9/28/2010,121.58,121.58,119.82,31783349033,1304906
9/27/2010,120.2,120.55,119.99,31414996134,0
9/24/2010,120.18,120.18,119.14,31409454060,302373
9/23/2010,118.32,119.11,117.95,30917500462,0
9/22/2010,118.78,120.01,118.54,31036969184,639467
9/21/2010,119.55,120.43,119.55,31238310843,0
9/20/2010,120.13,120.18,118.32,31332293083,892295
9/17/2010,117.54,117.92,117,30632816662,0
9/16/2010,116.94,117.05,116.44,30477823419,0
9/15/2010,117.16,117.27,116.24,30528100893,843751
9/14/2010,116.51,116.94,116.23,30361850552,523860
9/13/2010,116.66,116.7,115.78,30401324201,974722
9/10/2010,115.1,115.44,114.63,29996164395,0
9/9/2010,114.95,115.96,114.72,29957195521,1228756
9/8/2010,114.88,115.4,114.57,29937360882,1828786
9/7/2010,114.63,116.16,114.58,29852469313,0
9/3/2010,115.99,116.11,115.16,30208851512,0
9/2/2010,114.8,114.8,113.63,29899653569,0
9/1/2010,114,114,112.51,29677417220,1366309
8/31/2010,111.24,111.36,110.68,28957397220,0
8/30/2010,111.19,112.8,111.15,28929254129,204036
8/27/2010,113.11,113.11,110.94,29383754840,1379454
8/26/2010,110.79,112.19,110.75,28772036700,0
8/25/2010,111.41,116.04,109.87,28921886405,0
8/24/2010,110.85,111.61,110.5,28713668315,0
8/23/2010,112.43,114.62,112.43,29060772401,0
8/20/2010,113.51,113.64,112.74,29327357707,0
8/19/2010,113.31,115.42,113.16,29256542461,732552
8/18/2010,115.18,115.27,114.69,29409210445,1160835
8/17/2010,115.24,115.3,114.55,29385272749,0
8/16/2010,113.94,114.11,112.6,29050146731,0
8/13/2010,112.89,113.81,112.79,28772568627,0
8/12/2010,113.31,113.64,112.89,28844053828,328056
8/11/2010,113.7,116.13,113.66,28921854781,2340121
8/10/2010,117.7,118.97,117.68,29862051769,0
8/9/2010,119.88,119.92,119.31,30412732944,0
8/6/2010,119.49,119.79,118.36,30288066316,0
8/5/2010,120.09,120.5,120.07,30387011640,277242
8/4/2010,120.62,120.75,120.12,30520001321,1922386
8/3/2010,119.69,120.33,119.16,30285305493,3103998
8/2/2010,119.96,120.08,119.45,30352906832,11872850
7/30/2010,118.55,118.55,116.67,29995025295,0
7/29/2010,117.51,118.39,116.68,29740291720,3756672
7/28/2010,117.41,118.55,117.09,29686398977,171912
7/27/2010,118.62,119.63,118.42,29986964043,0
7/26/2010,118.87,118.87,116.96,30049334455,138862
7/23/2010,116.85,116.89,114.5,29535520050,0
7/22/2010,114.64,114.67,113.06,29028754230,0
7/21/2010,112.08,114.12,112.01,28383504019,0
7/20/2010,113.12,113.12,110.59,28648210291,0
7/19/2010,111.53,112.27,111.04,28245418941,0
7/16/2010,111.69,114.68,111.67,28317179164,0
7/15/2010,115.02,116.2,114.48,29160075033,0
7/14/2010,116.1,116.49,115.72,29412899162,164724
7/13/2010,116.05,116.05,114.61,29372504751,366662
7/12/2010,113.58,115.03,113.58,28680347405,0
7/9/2010,114.57,114.57,112.72,28820790600,0
7/8/2010,112.76,113.09,111.97,28366115983,277242
7/7/2010,111.74,111.81,110.4,27943337855,3775068
7/6/2010,110.04,113.12,109.78,27578340873,0
7/2/2010,111.36,112.77,110.87,27907808695,0
7/1/2010,112.15,114.12,111.12,28070565077,1695436
6/30/2010,113.6,114.99,113.44,28434681647,317199
6/29/2010,114.23,117.41,113.83,28567452801,49263
6/28/2010,118.83,120.59,118.83,29699384746,1303601
6/25/2010,120.37,120.67,118.88,30215259296,0
6/24/2010,118.96,120.49,118.87,29865803377,1450705
6/23/2010,120.61,120.75,119.83,30251675805,784487
6/22/2010,120.45,123.08,120.45,30210010231,0
6/21/2010,122.4,125.25,121.96,30692025699,0
6/18/2010,123.88,123.88,123.09,31024677188,941125
6/17/2010,123.16,123.66,122.34,30861587574,0
6/16/2010,123.09,123.49,122.68,30799673860,864407
6/15/2010,123.25,123.25,121.71,30801696559,0
6/14/2010,121.36,122.53,121.11,30286902464,1425561
6/11/2010,120.63,120.63,118.23,29974214831,3034969
6/10/2010,118.91,118.91,117.43,29491514242,277242
6/9/2010,115.99,118.34,115.74,28701377588,1346785
6/8/2010,116.46,118.48,115.75,28817062441,579370
6/7/2010,117.47,121.28,117.31,29066193801,0
6/4/2010,121.14,123.87,121.02,29865301517,0
6/3/2010,124.97,125.8,124.06,30729553057,623681
6/2/2010,124.96,124.96,123.28,30833640555,800080
6/1/2010,122.68,125.2,122.68,30265179823,0
5/28/2010,125.6,125.73,124.67,30983284340,0
5/27/2010,125.4,125.4,123.67,30923174335,200396
5/26/2010,121.36,123.51,121.32,29889461976,1381860
5/25/2010,120.17,120.22,117.67,29591575512,0
5/24/2010,121.52,122.71,121.43,29907196421,0
5/21/2010,121.74,122.89,118.03,29750353298,0
5/20/2010,120.19,124.42,120.11,29282239048,3050728
5/19/2010,126.64,129.06,126.01,30850325918,1286414
5/18/2010,129.59,133.04,129.57,31553373221,410587
5/17/2010,131.06,132.64,129.62,31872244345,0
5/14/2010,132.1,134.93,131.51,32100242821,0
5/13/2010,135.82,136.79,135.16,33001801646,0
5/12/2010,136.47,136.47,134.11,33158845513,2253953
5/11/2010,133.63,133.8,131.37,32610664292,328054
5/10/2010,132.51,136.86,130.83,32313782029,0
5/7/2010,126.46,129.87,126.16,30833665068,0
5/6/2010,129,135.32,124.89,31441416707,265518
5/5/2010,135.29,136.61,134.44,32946798276,1547013
5/4/2010,138.19,140.72,137.66,33401991520,3122574
5/3/2010,141.98,141.98,140.96,34207738736,459824
4/30/2010,140.44,142.28,140.44,33770162660,0
4/29/2010,141.91,141.91,140.32,34107907482,3044339
4/28/2010,139.84,141.19,139.48,33609375655,171912
4/27/2010,139.85,142.6,139.66,33639396392,0
4/26/2010,142.56,143.35,142.3,34289865640,0
4/23/2010,141.91,141.91,140.87,34039770594,0
4/22/2010,141.41,141.41,139.42,33744987203,0
4/21/2010,139.84,140.61,139.48,33342505633,1374999
